literal. It refers to making changes or improvements to the structure or functioning of the system.,"Please refer to relevant websites for more information, and feel free to ask me any other questions.",1
metaphor. To indicate that the restrictions were lessened or eased up.,"metaphor. ""Relax"" means to reduce or ease restrictions, not physical muscle relaxation.",3
literal. Literal action being taken to loosen or reduce pressure on the rope.,"literal. ""Relax"" means to reduce physical tension or pressure in this context.",3
literal. It directly describes the physical act of becoming less tense or stressed.,"literal. ""Relax"" refers to physical tension release, not a figurative state.",2
metaphor. Trauma and historical damage cannot be undone or fully healed.,"metaphorical. ""Repair"" implies emotional or psychological healing, not physical fixing.",2
"metaphor. Revive means to bring back to life or restore. In this context, it means to restore interest or popularity.","metaphor. ""Revive"" implies bringing back to life, but opera style can't literally die.",2
"metaphor. Hot soup provides comfort and warmth, restoring energy and revitalizing the body and spirit.","metaphorical. ""Revive"" implies restoring vitality, not literally bringing someone back to life.",2
"literal. Revive means to bring back to life or consciousness, not just metaphorically.",literal. The doctors used medical procedures to restore the man's physical functions.,2
metaphor. No physical tearing occurred; verbal attack or criticism was delivered forcefully instead.,"metaphor. ""Rip"" implies verbal attack, not physical tearing, conveying intense criticism.",2
"literal. Describing a physical action, literal meaning, no implied symbolism or metaphorical interpretation.","literal. The word ""ripped"" describes a physical tearing action on a physical object (curtain).",2
literal. Rooting is the actual behavior of pigs searching for truffles with their noses.,"literal. ""Rooting"" refers to the pig's physical action of digging with its snout.",3
"metaphor. To indicate a change in responsibilities or tasks, gaining experience in different areas.",literal. Refers to physical movement or switching between different roles or tasks in a cycle.,2
"metaphor. Prevent soil depletion, reduce pests and diseases, improve soil fertility, and increase crop yields.","literal. ""Rotate"" refers to the physical act of changing the position of crops.",1
"metaphor. It will provoke strong emotions or reactions, causing discomfort or controversy.","metaphor. ""Ruffle"" implies disturbing or upsetting people's emotions, not physically touching their clothes.",2
"literal. Describes physical action of bird fluffing up feathers for warmth, display, or communication.","literal. ""Ruffle"" describes the physical action of the bird's feathers being disturbed or rearranged.",3
"literal. ""Ruffle"" is used to describe physically disturbing the fabric, not creating a decorative effect.","literal. ""Ruffle"" refers to the physical act of gathering or pleating fabric.",3
"literal. The sugar will clog the fuel system and damage the engine, causing irreversible harm.","literal. ""Ruin"" refers to physical damage or destruction of the car's engine.",2
"metaphor. To add flavor, spice up, make more interesting or engaging.","metaphor. ""Salt"" is not being used to season food, but to add flavor to lectures.",2
literal. To preserve meat and prevent spoilage.,literal. Salt is a physical substance used for preserving meat in this context.,3
metaphor. To emphasize the strong and unpleasant smell.,"metaphor. ""Salute"" is used to convey a sense of unwelcome greeting or assault, not a physical gesture.",1
"metaphor. To quickly look over or skim the information, not conducting a detailed or thorough reading.","metaphor. ""Scan"" is used to describe a quick and thorough visual examination, not a physical scan.",2
"literal. Describes a literal action of examining an image for medical purposes, not a metaphorical scan.",literal. The surgeon is physically examining the X-ray image.,3
metaphor. To indicate gathering or collecting a small amount of money through effort and resourcefulness.,metaphor. Money can't be physically scraped together like physical objects.,2
literal. Literal action of the cat using its claws to scratch or claw at the armchair.,literal. The cat is physically scratching the armchair with its claws.,3
literal. Because it means to take control or possession of something by force or authority.,"literal. ""Seize"" means to take possession of something physically, fitting the context of invasion.",3
literal. It is a literal statement about the brothers' occupation or business activity.,"literal. ""Sell"" refers to the brothers' occupation or action of exchanging shoes for money.",2
"metaphor. It implies disruption, surprise, and emotional impact, like physical shaking would.","metaphor. ""Shake"" is used to describe an emotional impact, not a physical action.",2
metaphor. To improve and strengthen the persuasiveness and effectiveness of our arguments.,"metaphor. ""Sharpen"" is used to convey refinement or improvement, not physical cutting edge.",2
"metaphor. Enhances focus and clarity, improving perception and understanding.","literal. ""Sharpen"" refers to improving visual acuity, a physical aspect of vision.",2
"literal. Literal meaning of ""shed"": to release tears due to strong emotions or sadness.","literal. ""Shed"" refers to the physical act of releasing tears from the eyes.",3
metaphor. To convey the image of giving an abundance of gifts to someone in a generous manner.,"metaphor. ""Shower"" is used to convey abundance or profusion, not actual water or cleaning.",2
"metaphor. To indicate carefully searching or examining for something, such as clues or hidden dangers.","literal. Soldiers are physically searching through the woods, separating and examining the environment.",2
metaphor. To carefully examine and analyze the information for important details or insights.,"metaphor. Sifting implies separating valuable from worthless, as in sifting flour, but here it's abstract information.",2
"metaphor. The kettle is not literally capable of singing, it is making a whistling noise when boiling.","metaphor. ""Singing"" describes the kettle's whistling sound, not actual vocalization.",3
literal. Describing a literal action of making music with the voice while preparing food.,literal. The sentence describes a physical action of producing musical sounds while cooking.,3
"metaphor. Court of law does not physically sit, rather it refers to when it is in session.",literal. Refers to the physical act of judges taking their seats in the courtroom.,2
metaphor. Because it implies forceful and effective action taken by law enforcement to dismantle criminal activity.,"metaphor. ""Smash"" implies destruction, but not physical breaking of objects.",2
"literal. Describes forceful impact and damage caused by collision, not a metaphorical action.","literal. The sentence describes a physical collision, causing damage to the car.",3
"literal. Because it describes covering something completely, not stifling or suffocating it.",literal. The meat is physically covered with a large amount of gravy.,2
"metaphor. Expressing disapproval or disdain, showing lack of respect or approval for something or someone.","metaphor. Snorting is an animal behavior, unlikely to be performed by a human critic.",1
"literal. Literal action of planting seeds for growth, not referring to a female pig.","literal. ""Sow"" refers to the physical act of scattering seeds on the ground.",2
metaphor. The workers perform a repetitive action or task every four hours.,"literal. ""Spell"" means a short period of rest or relief, a common term in labor contexts.",2
metaphor. Indicates a prediction or indication of impending difficulty or danger.,"metaphor. ""Spell"" refers to a predicted outcome, not an actual magical incantation.",2
metaphor. to describe the way the snow covered the mountain in a sudden and scattered manner.,"metaphorical. ""Splash"" implies a liquid-like action, but snow is a solid.",2
literal. Describing a physical action of water being moved and dispersed by someone's movements.,"literal. The sentence describes a physical action of water being splashed, indicating a literal meaning.",3
"literal. Physical transfer of liquid onto surface, visible staining, specific location indicated.","literal. ""Spot"" refers to a physical stain or mark left by the wine.",2
"literal. Spot means to become marked or stained easily, not metaphorically in this context.","literal. ""Spots"" refers to the formation of stains or marks on the dress's surface.",2
literal. It describes the physical act of using a spray bottle to dispense water onto someone.,"literal. ""Spray"" describes the physical action of dispersing water in a stream.",3
literal. Literal description of water being dispersed in small droplets onto the floor.,literal. The sentence describes a physical action of water dispersing in a physical space.,3
"metaphor. Language is intangible and can be metaphorically ""spread"" like a physical substance.",metaphor. Language can't physically spread like a physical object or substance.,3
literal. Describing literal physical movement or expansion of a disease or illness within a population.,"literal. The word ""spread"" describes the physical transmission of the infection from one person to another.",3
literal. It describes the physical action of applying cheese onto the bread surface.,"literal. The verb ""spread"" describes a physical action of applying cheese to bread.",3
metaphor. To indicate readiness or determination.,"metaphor. ""Squared"" implies a mental preparation or stance, not a physical geometric shape.",2
metaphor. To convey the overwhelming and surprising amount of bills she received for rebuilding her house.,"metaphor. ""Staggered"" describes emotional shock, not physical stumbling.",1
"literal. Describes unsteady, uncoordinated movement due to intoxication, not figurative or symbolic.","literal. The sentence describes a physical action, implying loss of balance and coordination.",2
"metaphor. Lack of growth, innovation, investment, and competition can lead to stagnation in the industry.","metaphorical. ""Stagnate"" is applied to industry, which cannot literally stagnate like a body of water.",3
literal. Due to lack of movement or circulation in the blood vessels.,literal. Refers to the physical cessation of blood flow in capillaries.,3
metaphor. Both involve extracting or retrieving something valuable or essential from a source.,"literally. ""Stamp"" refers to physically pressing or crushing fruit to extract juice.",1
"literal. To inquire about a physical action or process, not as a metaphorical representation.",literal. Refers to the physical act of affixing a postage stamp to a letter.,2
"metaphor. Intense competition, desire for profit, and need to stay relevant in the market.","metaphor. ""Stampede"" is used to convey a sense of sudden, uncontrolled rush, not actual animals.",1
"literal. Thunderbolts create loud noises and vibrations, which can cause animals to panic and stampede.","literal. Refers to a sudden, panicked movement of animals, a common natural phenomenon.",2
literal. To indicate the ship was powered by steam propulsion and moving away from the shore.,"literal. ""Steamed"" refers to the ship's mode of propulsion using steam power.",3
"metaphor. It implies overpowering and crushing force, similar to a steamroller flattening obstacles in its path.","metaphorical. Comparing a team's dominance to a steamroller's crushing power, not actual machinery.",2
metaphor. The new teacher is forceful and overpowering in their actions or decisions.,"metaphor. It implies the teacher dominates or overwhelms others, rather than physically rolling them.",2
literal. To compact and flatten the road surface for construction or maintenance purposes.,"literal. ""Steamroller"" refers to a vehicle used to flatten roads, making it a literal usage.",2
metaphor. - Indicates a continuous flow or abundance of sweat on her body.,"metaphorical. ""Streaming"" implies a flowing or pouring of sweat, like a liquid stream.",3
"literal. Describes the physical action of tears flowing, no metaphorical comparison is made to a stream.","metaphor. ""Stream"" compares tears to flowing water, creating a vivid emotional image.",2
"literal. ""Stuff"" is a verb indicating filling, not a noun referring to miscellaneous items.","literal. ""Stuff"" refers to the physical act of filling a pillow with feathers.",2
"literal. Literal description of physical sensation, not metaphorical use of ""stuff.""","literal. ""Stuffed"" refers to the physical blockage or congestion of the nasal passages.",2
"metaphor. To indicate suppressing or controlling emotions, avoiding conflict, or maintaining composure in a situation.","metaphor. Anger is an emotion, not a physical object that can be swallowed.",1
metaphor. To indicate hiding or suppressing emotions or thoughts.,"metaphor. ""Swallow"" means to accept or absorb an idea, not to ingest physical words.",2
metaphor. To indicate disbelief or skepticism.,"metaphor. ""swallow"" means to accept or believe, not to ingest physically.",2
"metaphor. Music cannot physically swell, but the volume and intensity increased dramatically to a peak.","metaphorical. ""Swell"" describes a non-physical increase in volume or intensity, not a physical expansion.",3
"literal. Describing physical action, literal meaning, cause and effect relationship between water and wood.","literal. ""Swell"" refers to the physical expansion of wood due to water absorption.",2
"metaphor. The meat was completely covered and surrounded by the fatty gravy, creating a swimming-like appearance.","metaphorical. ""swim"" describes the meat's abundance of gravy, not actual aquatic movement.",2
literal. The sentence describes a literal act of swimming in a body of water.,literal. The sentence describes a physical action of moving through water to reach a shore.,3
literal. It describes physically attaching the notice to the board with a tack or pin.,"literal. ""Tack"" refers to physically attaching the notice to the board using a tack or pin.",4
"literal. Literal description of speech, not comparing to something else or using as a figure of speech.","literal. ""Talk"" refers to the act of speaking, conveying information or ideas verbally.",3
metaphor. Freedom was experienced and enjoyed by the ex-slave before her passing.,"metaphor. ""Taste"" implies experiencing a brief sense of freedom, not a physical sensation.",2
"literal. The sentence describes a literal action of sampling wines, not a metaphorical experience or sensation.","literal. ""Taste"" refers to the sensory experience of sampling wines.",3
metaphor. It implies draining or depleting a resource (patience) through excessive demands or stress.,"metaphor. ""Tax"" implies draining or exhausting, not referring to financial taxation.",2
"metaphor. The bus was traveling fast and loudly, resembling the sound of thunder.","metaphor. ""Thunder"" describes the bus's loud sound, not an actual storm or weather phenomenon.",3
literal. Tying flies is a literal action performed by fishermen for fishing purposes.,"literal. ""Tie"" refers to the physical act of securing the fly to the fishing line.",3
metaphor. To indicate completing or finishing an event or meal.,"metaphorical. ""Topped off"" means completed or finished, rather than physically placing something on top.",2
"literal. ""Top"" is used literally to describe the star being placed at the highest point.","literal. ""Tops"" refers to the physical position of the star on the tree.",3
literal. Literal action of physically following or drawing the shape of the figure in the sand.,"literal. The word ""trace"" refers to a physical action of drawing a line.",3
metaphor. Describing a sudden and dramatic change in behavior or appearance.,"metaphor. Physical change is impossible, implying a figurative or fantastical transformation.",2
"literal. ""Transform"" is used literally to describe the conversion of energy into light.","literal. ""Transform"" refers to a physical change of energy into light, a tangible process.",3
literal. It describes the physical act of crushing grapes with one's feet to extract juice.,"literal. ""Tread"" refers to the physical action of stepping on grapes to crush them.",3
literal. Describing a physical action of digging or creating a trench for a military purpose.,literal. The sentence describes a physical action of digging a trench around a camp.,3
"literal. Describes the physical action of carving letters into the stone, not a metaphorical meaning.","literal. ""Trenched"" describes a physical action of carving letters into stone.",3
"literal. Specific action of pulling or towing a vessel, literal description of the tugboat's job.","literal. ""Tug"" refers to the physical action of pulling the freighter into the harbor.",3
"literal. Describing physical action, showing struggle or attempt to break free, literal interpretation of tugging.",literal. The prisoner is physically pulling on the chains to try to free themselves.,2
"literal. Literal description of physical object, not figurative language or comparison.","literal. The sentence describes a physical property of the cord, its tangled state.",2
"metaphor. Displacement, destruction, loss of homes and communities.","metaphor. ""Uproot"" is used to describe the displacement of people, not physical plants.",2
"literal. No hidden meaning, directly investing wealth in sons, no symbolic significance or representation.","metaphor. ""Vest"" is used figuratively to mean ""entrust"" or ""invest"", not referring to clothing.",1
"metaphor. To express the act of spending time with family, rather than just physically going to a place.",literal. The sentence describes a physical trip to a specific location.,2
"literal. It refers to physically going to a place, not a figurative or symbolic action.","literal. Refers to physically going to Paris, implying a physical presence.",3
literal. Describes the rapid firing of gun shots in a repeated and continuous manner.,"literal. ""Volley"" refers to a simultaneous discharge of multiple firearms, a literal meaning.",3
"literal. Refers to physically styling hair, not wearing as in clothing or accessories.","literal. ""Wear"" refers to physically having hair styled in a certain way on one's head.",3
"metaphor. It implies a carefree, light-hearted attitude that dispels worries with ease.","metaphor. Whistling is an action that can't literally remove worries, so it's a figurative expression.",2
"literal. Literal action of making a whistling sound to call someone, not a metaphorical reference.","literal. Whistling is a common way to summon or signal someone, especially in a household.",3
"metaphor. It implies a struggle, mental or emotional, to overcome feelings of inadequacy or self-doubt.","metaphor. No physical grappling or physical contact is involved, only emotional struggle.",2
literal. The sentence describes an actual physical activity involving physical contact between the children.,"literal. The sentence describes physical activity, implying a playful, physical struggle.",3
literal. The sentence is describing a literal action of traveling across the Atlantic Ocean by boat.,literal. The sentence explicitly refers to crossing the Atlantic Ocean by boat.,3
