"metaphor. Enhances focus and clarity, improving perception and understanding.",metaphor. The drug will make the person's vision more acute or clear-headed,2
"literal. Literal meaning of ""shed"": to release tears due to strong emotions or sadness.","metaphor. To convey a sense of sadness, loss, or disappointment",2
metaphor. To convey the image of giving an abundance of gifts to someone in a generous manner.,literal. Literal action of showing someone else how much he or she cares or appreciates them,2
"metaphor. To indicate carefully searching or examining for something, such as clues or hidden dangers.","literal. Literal action of searching, no figurative meaning implied",2
metaphor. To carefully examine and analyze the information for important details or insights.,metaphor. To carefully examine and evaluate information for its significance or significance in the larger context,3
"metaphor. The kettle is not literally capable of singing, it is making a whistling noise when boiling.","metaphor. Kettle is used metaphorically to describe the sound made by the kettle, which is a physical object that can produce sound",3
literal. Describing a literal action of making music with the voice while preparing food.,"literal. Describing the action of singing, not implying a figurative meaning",3
"metaphor. Court of law does not physically sit, rather it refers to when it is in session.","literal. It refers to the physical location of the court, not a metaphorical concept or figure of speech",2
metaphor. Because it implies forceful and effective action taken by law enforcement to dismantle criminal activity.,metaphor. The police broke into the house and took the drug dealers into custody,2
"literal. Describes forceful impact and damage caused by collision, not a metaphorical action.",literal. Literal action of physically hitting the wall with a fist or other object,3
"literal. Because it describes covering something completely, not stifling or suffocating it.","literal. Literal action of cooking, no figurative meaning implied",1
"metaphor. Expressing disapproval or disdain, showing lack of respect or approval for something or someone.","metaphor. The critic made a snort or contemptuous gesture, indicating contempt or disapproval",3
"literal. Literal action of planting seeds for growth, not referring to a female pig.",literal. Literal action of planting seeds for growth and cultivation,3
metaphor. The workers perform a repetitive action or task every four hours.,literal. Literal action of workers using a mechanical device to spell out numbers,2
metaphor. to describe the way the snow covered the mountain in a sudden and scattered manner.,"literal. Describing physical movement, not symbolic or figurative",2
literal. Describing a physical action of water being moved and dispersed by someone's movements.,literal. Literal action of moving and spreading water with force,3
"literal. Physical transfer of liquid onto surface, visible staining, specific location indicated.","literal. Describes physical action, not symbolic or figurative meaning",2
"literal. Spot means to become marked or stained easily, not metaphorically in this context.","literal. Describes physical appearance, not symbolic or figurative meaning",2
literal. It describes the physical act of using a spray bottle to dispense water onto someone.,"literal. Literal action of spraying water on someone, not a metaphorical expression",3
literal. Literal description of water being dispersed in small droplets onto the floor.,"literal. Describes physical action, no symbolic or figurative meaning implied",2
"metaphor. Language is intangible and can be metaphorically ""spread"" like a physical substance.","metaphor. To indicate the spread of language from one place to another, not necessarily a literal movement",3
literal. Describing literal physical movement or expansion of a disease or illness within a population.,"metaphor. Describes physical movement or expansion of the infection, not a concept or idea spreading like wildfire",2
literal. It describes the physical action of applying cheese onto the bread surface.,literal. Literal action of spreading cheese evenly and efficiently on the bread,3
metaphor. To indicate readiness or determination.,"literal. Describing physical action, not comparing to something else",1
metaphor. To convey the overwhelming and surprising amount of bills she received for rebuilding her house.,"metaphor. It implies a sudden and significant change in circumstances, like a person being surprised or surprised by something new",2
"literal. Describes unsteady, uncoordinated movement due to intoxication, not figurative or symbolic.","literal. Describes physical movement, not a sudden and dramatic change in behavior",2
"metaphor. Lack of growth, innovation, investment, and competition can lead to stagnation in the industry.",metaphor. To indicate a slowing or stagnation in the growth or activity of the economy,2
literal. Due to lack of movement or circulation in the blood vessels.,"metaphor. Because it implies a lack of oxygen or nutrients in the blood, causing it to stagnate or become foul-smelling",2
metaphor. Both involve extracting or retrieving something valuable or essential from a source.,"literal. Literal action of placing a mark on the fruit, not a metaphorical use of ""stamp""",1
"literal. To inquire about a physical action or process, not as a metaphorical representation.","literal. Literal action of attaching a letter to a container, no symbolic or figurative meaning implied",2
"metaphor. Intense competition, desire for profit, and need to stay relevant in the market.",metaphor. It implies a sudden and intense rush to release new products or services,2
"literal. Thunderbolts create loud noises and vibrations, which can cause animals to panic and stampede.",literal. Literal action of animals being stampeded or scared by the sudden loud noise and intensity of the thunderbolt,3
literal. To indicate the ship was powered by steam propulsion and moving away from the shore.,"literal. Describing the ship's movement at a fast pace, not using steam as a metaphor for speed",3
"metaphor. It implies overpowering and crushing force, similar to a steamroller flattening obstacles in its path.",metaphor. To achieve decisive and overwhelming victory over the opposition,2
metaphor. The new teacher is forceful and overpowering in their actions or decisions.,"metaphor. The new teacher is aggressive, demanding, and punitive, causing stress and conflict in the classroom",3
literal. To compact and flatten the road surface for construction or maintenance purposes.,"metaphor. It implies a rapid and forceful movement towards the goal, similar to a steamroller tearing into the mud",1
metaphor. - Indicates a continuous flow or abundance of sweat on her body.,"metaphor. To convey a sense of flowing, continuous, and intense emotion or pain",2
"literal. Describes the physical action of tears flowing, no metaphorical comparison is made to a stream.","metaphor. To convey a sense of flowing, continuous, and uncontrolled emotion or sadness",2
"literal. ""Stuff"" is a verb indicating filling, not a noun referring to miscellaneous items.","literal. Literal action of stuffing a pillow with feathers, not metaphorical or abstract concepts",2
"literal. Literal description of physical sensation, not metaphorical use of ""stuff.""","literal. Describes physical state, not emotional or mental state",3
"metaphor. To indicate suppressing or controlling emotions, avoiding conflict, or maintaining composure in a situation.","metaphor. Because it implies a physical action of swallowing, not a metaphorical expression",2
metaphor. To indicate hiding or suppressing emotions or thoughts.,"metaphor. To indicate swallowing or accepting completely, not physically swallowing",2
metaphor. To indicate disbelief or skepticism.,"metaphor. To indicate swallowing or digesting something completely, not physically swallowing something",3
"metaphor. Music cannot physically swell, but the volume and intensity increased dramatically to a peak.",metaphor. The music became louder and more intense due to the audience's increased intensity,2
"literal. Describing physical action, literal meaning, cause and effect relationship between water and wood.","literal. Describes physical expansion or change in volume, not emotional or mental sensation",2
"metaphor. The meat was completely covered and surrounded by the fatty gravy, creating a swimming-like appearance.","literal. Describing the movement of liquid fat, not implying any physical danger or health risk",1
literal. The sentence describes a literal act of swimming in a body of water.,"literal. To indicate swimming, a physical action, not a conceptual one",3
literal. It describes physically attaching the notice to the board with a tack or pin.,"literal. Literal action of placing a physical sign on the board, not a metaphorical meaning",2
"literal. Literal description of speech, not comparing to something else or using as a figure of speech.","metaphor. She talks a lot of nonsense, creating a distraction or impressing others with her knowledge",1
metaphor. Freedom was experienced and enjoyed by the ex-slave before her passing.,"metaphor. The ex - slave physically experienced freedom for the first time, experiencing the freedom felt by those who were freed",3
"literal. The sentence describes a literal action of sampling wines, not a metaphorical experience or sensation.","literal. Literal sensory experience, no figurative meaning, clear action of consuming liquid",3
metaphor. It implies draining or depleting a resource (patience) through excessive demands or stress.,metaphor. It implies a financial burden or cost to take time to respond to a request,1
"metaphor. The bus was traveling fast and loudly, resembling the sound of thunder.","metaphor. Describing the sound of the bus moving swiftly and loudly, creating a loud and powerful sound",3
literal. Tying flies is a literal action performed by fishermen for fishing purposes.,"literal. Literal action of keeping flies in a net, not a metaphorical concept or figure of speech",3
metaphor. To indicate completing or finishing an event or meal.,"metaphor. To signify finishing or finishing quickly, not physically adding anything new to the meal",3
"literal. ""Top"" is used literally to describe the star being placed at the highest point.","metaphor. The star is not physically high up in the tree, but is located or situated on top",2
literal. Literal action of physically following or drawing the shape of the figure in the sand.,"literal. Literal action of tracing a physical object on the sand, not using metaphorical language or comparison",3
metaphor. Describing a sudden and dramatic change in behavior or appearance.,metaphor. To describe a physical change or transformation,3
"literal. ""Transform"" is used literally to describe the conversion of energy into light.","metaphor. It can emit light or heat, altering its state from solid to liquid or gas",2
literal. It describes the physical act of crushing grapes with one's feet to extract juice.,"literal. Literal action of eating, no figurative meaning implied",2
literal. Describing a physical action of digging or creating a trench for a military purpose.,literal. Literal action of digging a trench for storage and defense,3
"literal. Describes the physical action of carving letters into the stone, not a metaphorical meaning.","literal. Literal action of burying letters into the stone, not a metaphorical expression",3
"literal. Specific action of pulling or towing a vessel, literal description of the tugboat's job.","literal. Literal action of tugging, no figurative meaning implied",3
"literal. Describing physical action, showing struggle or attempt to break free, literal interpretation of tugging.","literal. Describing physical action, not symbolic or figurative meaning",2
"literal. Literal description of physical object, not figurative language or comparison.","literal. Describes physical movement, not a change in a situation or story",2
"metaphor. Displacement, destruction, loss of homes and communities.","metaphor. It implies a physical removal or destruction, not a metaphorical change or transformation",3
"literal. No hidden meaning, directly investing wealth in sons, no symbolic significance or representation.",metaphor. To indicate the transfer of wealth or influence from one person to another,1
literal. Describes the rapid firing of gun shots in a repeated and continuous manner.,metaphor. The bullets were rapidly flying and creating a loud noise,2
"metaphor. It implies a carefree, light-hearted attitude that dispels worries with ease.","metaphor. It implies a quick, clear, and forceful response to concerns or doubts",2
"literal. Literal action of making a whistling sound to call someone, not a metaphorical reference.","literal. Describing a specific action of whistling, not using language in a figurative sense",3
"metaphor. It implies a struggle, mental or emotional, to overcome feelings of inadequacy or self-doubt.",metaphor. It implies a struggle or effort to overcome feelings of inferiority or lack of skill,3
literal. The sentence describes an actual physical activity involving physical contact between the children.,literal. Literal action of children physically competing in a physical activity,3
literal. The sentence is describing a literal action of traveling across the Atlantic Ocean by boat.,"literal. Literal action of sailing a ship, no figurative meaning implied",3
