sent1,sent2,label,matrics
literal. The enemy physically detonated explosives to destroy the bridge.,"literal. The verb ""exploded"" describes a physical destruction of the bridge.",0,"[0.36363636363636365, 0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2222222222222222, 0.5, 0.5060506050605059]"
literal. The action is literal and describes physically securing an object in place.,"literal. ""Fasten"" refers to physically attaching the lock to the door.",0,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11718749999999999]"
literal. To convert sugars to alcohol through the process of fermentation.,"literal. ""Ferment"" refers to a biochemical process in winemaking, not a figurative concept.",0,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.0, 0.2727272727272727, 0.13392857142857142]"
literal. Literal action of water physically entering the pool.,"literal. ""Fill"" refers to the physical act of containing or occupying space with water.",0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5555555555555556, 0.0, 0.3333333333333333, 0.21052631578947367]"
metaphor. To emphasize speed and efficiency in communication.,"literal. ""Flashed"" refers to the transmission of information through a medium, such as a signal or message.",1,"[0, 0, 0, 0, 0.125, 0.0, 0.125, 0.05617977528089888]"
"literal. Describing a physical action, not a metaphorical representation.",literal. The sentence describes a physical phenomenon of lights turning on and off rapidly.,0,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.25, 0.4444444444444444, 0.21052631578947367]"
metaphor. To allow market forces to determine its value.,"metaphor. ""Float"" implies a sense of buoyancy, not a physical object on water.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.05319148936170213]"
"metaphor. The idea is not finalized or concrete, it is being suggested or considered.","metaphor. ""Float"" implies a tentative, weightless presentation, rather than a physical buoyancy.",1,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
metaphor. To indicate an overwhelming amount of tennis shoes being introduced into the market.,"metaphor. ""Flood"" implies overwhelming quantity, not actual water.",1,"[0.11809163818525367, 1.051050468137224e-308, 1.051050468137224e-308, 1.051050468137224e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07462686567164178]"
"literal. Describes actual event of river overflowing and inundating area, not symbolic or figurative language.",literal. The sentence describes a physical event of a river overflowing into a village.,0,"[0.33252242132286536, 0.14324042764677275, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.4, 0.14285714285714285, 0.4, 0.3430275913497391]"
"metaphor. Champagne doesn't actually flow like a liquid, it was poured and consumed freely.","metaphor. Liquid movement is compared to a continuous, unobstructed flow, like a stream.",1,"[0.21368332584053448, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.3333333333333333, 0.14285714285714285, 0.26666666666666666, 0.18385291766586728]"
"metaphor. Antibiotics are used to cleanse and heal the wound, not to physically flush it.","literal. ""Flush"" refers to the physical act of washing or cleansing the wound.",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.4, 0.07142857142857142, 0.26666666666666666, 0.13513513513513511]"
"metaphor. Forming a character is a shaping process, like molding clay into a specific shape.","metaphorical. ""Form"" implies shaping or molding, like clay, rather than a physical structure.",1,"[0.19786244288317878, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.4666666666666667, 0.07142857142857142, 0.4, 0.10135135135135136]"
literal. Describing a physical process or action that water undergoes when it beads up.,"literal. ""Form"" refers to the physical shape or structure of the water beads.",0,"[0.2849111011207126, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.0, 0.35714285714285715, 0.14388489208633093]"
metaphor. Events could disrupt stability and unity in power dynamics.,"metaphor. ""Fracture"" is used to describe a non-physical break or split in power dynamics.",1,"[0.2857142857142857, 0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 0.4, 0.2222222222222222, 0.4, 0.3605769230769231]"
"literal. Literal meaning of fueling a vehicle with gas, no figurative or symbolic interpretation needed.","literal. ""Fuel"" refers to the physical substance used to power vehicles or machines.",0,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.10135135135135136]"
"metaphor. The sun's intense brightness felt harsh and overwhelming, like a disapproving stare.","literal. ""Glare"" refers to the intense, direct light of the sun.",1,"[0, 0, 0, 0, 0.21428571428571427, 0.07692307692307693, 0.14285714285714285, 0.03906250000000001]"
metaphor. The heat and steam caused her skin to appear flushed and radiant.,"literal. The sentence describes a physical effect of heat on the skin, causing it to glow.",1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.0, 0.3076923076923077, 0.15037593984962408]"
"literal. Bioluminescence, natural defense mechanism, mating display, attract prey or predators, communication within species.","literal. Fireflies biologically produce light, making ""glow"" a literal description of their behavior.",0,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.03597122302158273]"
"literal. Literal physical action is described, indicating a direct and physical movement.","literal. ""Grab"" describes a physical action of seizing or clutching the child's hand.",0,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.09090909090909091, 0.3333333333333333, 0.16528925619834708]"
metaphor. Hormones and curiosity,"metaphor. ""Gravitate"" implies an unseen force drawing boys to girls, like gravity attracts objects.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.1]"
literal. Due to the force of gravity.,literal. Gravitate refers to the physical force of attraction between celestial bodies.,0,"[0.4166666666666667, 0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.7142857142857143, 0.3333333333333333, 0.7142857142857143, 0.5946666666666668]"
"literal. Describes the physical process of shaping lenses, not a figurative action or concept.","literal. ""Grind"" refers to the physical act of shaping and polishing lenses.",0,"[0.35270071870442254, 0.15390576816192983, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.42857142857142855, 0.15384615384615385, 0.42857142857142855, 0.32318840579710145]"
"literal. Literal description of a physical action, no implied comparison or symbolism.","literal. ""Guarding"" refers to physically watching over and protecting the horses.",0,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08403361344537816]"
literal. The rain physically carved channels in the soil.,"literal. ""Gutter"" refers to the formation of small channels in the soil due to rain.",0,"[0.26666666666666666, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.7777777777777778, 0.375, 0.6666666666666666, 0.46458333333333335]"
literal. It describes the action of installing gutters on the buildings for drainage purposes.,"literal. ""Gutter"" refers to the installation of rain gutters on the buildings.",0,"[0.423240862445307, 0.15390576816192983, 0.08464817248906142, 1.8834843577582417e-308, 0.5714285714285714, 0.23076923076923078, 0.5, 0.41481810115350487]"
"metaphor. To suggest aligning or balancing goals and abilities, not literally creating musical harmony.","metaphor. ""Harmonize"" is used to convey a sense of alignment and coherence, not musical harmony.",1,"[0.3333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.07692307692307693, 0.5, 0.3401360544217687]"
"literal. Direct instruction to physically pile potatoes on platter, no figurative meaning implied or needed.","literal. ""Heap"" refers to a physical pile of potatoes on the platter.",0,"[0.32450032627975206, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4666666666666667, 0.14285714285714285, 0.4666666666666667, 0.34769463340891915]"
"metaphor. The oscillator is searching for the correct frequency, like a hunter searching for prey.","metaphor. ""Hunt"" implies a searching or seeking action, not a physical pursuit.",1,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.2, 0.0, 0.2, 0.13605442176870747]"
"literal. Physical pain is directly caused by the exercise, not as a metaphor for emotional pain.","literally. ""Hurt"" refers to physical pain or injury caused by the exercise.",0,"[0.23884377019126307, 0.13027842010432533, 0.07165313105737894, 1.594335087959687e-308, 0.4375, 0.26666666666666666, 0.4375, 0.31025641025641026]"
"literal. Ignite means to cause something to catch fire, it is a physical process.","literal. ""ignite"" refers to the physical combustion of dry matter due to heat.",0,"[0.2849111011207126, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.07692307692307693, 0.2857142857142857, 0.14388489208633093]"
"literal. Seeking better opportunities, escaping persecution, reuniting with family, and improving quality of life.",literal. Refers to physical movement of people from one country to another.,0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07246376811594203]"
"metaphor. Racism spread and permeated societal beliefs, attitudes, and behaviors, like a harmful virus.","metaphor. Racism is not a biological disease, but a harmful social and cultural phenomenon.",1,"[0.3571428571428572, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.15384615384615385, 0.2857142857142857, 0.31857142857142856]"
"metaphor. Currency cannot physically inflate like a balloon, but can increase in supply and decrease in value.","metaphorical. Currency can't be physically inflated like a balloon, but its value can be diminished.",1,"[0.4084142155533755, 0.1875371397949173, 0.1346420490835304, 0.07293110992024562, 0.5882352941176471, 0.375, 0.5294117647058824, 0.4636346726190477]"
metaphor. Exaggerated or overstated for dramatic effect or to make something seem worse than it is.,"metaphor. ""Inflate"" means exaggerated or overstated, not physically blown up with air.",1,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.13333333333333333, 0.25, 0.09615384615384616]"
metaphor. The problems were passed down or transferred to the new chairman from the previous chair.,"Please refer to relevant websites for more information, and feel free to ask me any other questions.",1,"[0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.0625, 0.0, 0.0625, 0.031055900621118012]"
literal. Refers to receiving property or possessions as a legal right or through family lineage.,literal. The speaker received a physical castle as a bequest from their grandparents.,0,"[0.19786244288317878, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.21326013513513511]"
"metaphor. To imply bringing energy, excitement, or improvement to the performance.","metaphor. ""Inject"" is not physically administering a substance, but revitalizing the performance.",1,"[0.25, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.1, 0.2727272727272727, 0.23023023023023023]"
literal. It describes a physical action of introducing hydrogen into the balloon for inflation purposes.,"literal. ""Inject"" refers to physically introducing hydrogen into the balloon.",0,"[0.3032653298563167, 0.2021768865708778, 0.15163266492815836, 0.08664723710180477, 0.4666666666666667, 0.2857142857142857, 0.4666666666666667, 0.38793103448275856]"
metaphor. Cancer is not a physical entity capable of movement; it spreads and affects surrounding tissues.,"metaphor. Cancer cells spread, but do not physically enter like an army.",1,"[0.17913282764344732, 0.06513921005216265, 1.594335087959687e-308, 1.594335087959687e-308, 0.3125, 0.06666666666666667, 0.25, 0.20232371794871798]"
"literal. To assert control, expand territory, and dominate neighboring countries.","literal. Refers to physical military action, troops entering and occupying a country's territory.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.4, 0.14563106796116504]"
metaphor. Because it conveys a sense of fullness or crowdedness without literal jam being present.,"metaphorical. ""Jam"" implies crowdedness, but no actual jam is present in the theater.",1,"[0.06595414762772626, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.12668918918918917]"
"literal. The mechanism physically blocked or stuck, preventing normal movement or operation.","literal. ""Jam"" refers to a physical obstruction or blockage in the mechanism.",0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.09090909090909091, 0.25, 0.31000000000000005]"
metaphor. To balance or manipulate financial records to conceal a shortfall or loss.,"metaphor. ""Juggle"" implies manipulating objects in the air, not financial accounts.",1,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.11718749999999999]"
"literal. Describing physical recoil from firing a gun, not a metaphorical action.",literal. The phrase describes a physical recoil action of the gun.,0,"[0.3320366241026409, 0.09131007162822626, 2.031716533983919e-308, 2.031716533983919e-308, 0.5833333333333334, 0.09090909090909091, 0.4166666666666667, 0.3126050420168068]"
"metaphor. To imply he fraudulently manipulated funds, exaggerated financial success, or engaged in illegal activities.","metaphor. ""Kite"" means to issue or cash a fraudulent check, unrelated to the flying object.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.2, 0.13333333333333333]"
"metaphor. It implies successful execution or impact, not physical contact with the ground.","literal. ""Landed"" refers to the physical act of striking or hitting.",1,"[0.2273871594750492, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.07692307692307693, 0.11718749999999999]"
literal. Describes a physical action of a ship coming to rest on solid ground or water.,"literal. ""Land"" refers to a physical geographic area, a harbor.",0,"[0.2744058180470132, 0.060979070677114035, 1.221146424717419e-308, 1.221146424717419e-308, 0.3125, 0.06666666666666667, 0.25, 0.24155844155844156]"
literal. Literal action of physically bringing something to a destination by aircraft or boat.,"literal. ""Land"" refers to the physical act of bringing the heroin ashore.",0,"[0.28216057496353797, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.35714285714285715, 0.0, 0.21428571428571427, 0.18115942028985507]"
"metaphor. ""lay"" implies placing a burden or obligation on someone, not physically laying an object.","metaphorical. ""Lay"" implies a figurative placement or burden, not physical action.",1,"[0.252779610326865, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.5333333333333333, 0.21428571428571427, 0.4666666666666667, 0.350076103500761]"
"literal. The sentence describes a physical action that actually happened, not a metaphorical concept.","literal. ""Leak"" describes the physical escape of gasoline from the container.",0,"[0.20762737819005644, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.145985401459854]"
literal. Literal action of placing something in a slightly tilted position for support or storage.,"literal. ""Leaned"" describes a physical action of placing the rifle at an angle.",0,"[0.3297707381386313, 0.14290065319340692, 0.07794581083276739, 1.9077870467055724e-308, 0.3333333333333333, 0.14285714285714285, 0.26666666666666666, 0.3013513513513513]"
"metaphor. The story has a compelling plot, diverse characters, and potential for cliffhangers and suspense.","metaphor. ""Lend"" is used to convey suitability, not a physical loan.",1,"[0.1263898051634325, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0684931506849315]"
"literal. The sentence is literal and straightforward, indicating a physical act of borrowing something.",literal. The speaker is offering to provide the physical use of their car.,0,"[0.3561388764008908, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.17985611510791366]"
literal. The sentence describes the physical action of the building being brought to ground level.,"literal. ""Levelled"" means demolished or razed to the ground, a physical action.",0,"[0.2596002610238016, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4666666666666667, 0.07142857142857142, 0.26666666666666666, 0.13605442176870747]"
metaphor. - Western countries have power to influence Bosnia's future through political and financial support.,"metaphor. ""Lies"" is used to convey control or responsibility, not physical location.",1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06802721088435373]"
"metaphor. Alcohol can reduce inhibitions and relax the body, leading to a more carefree demeanor.","metaphor. ""Lighten"" describes a change in mood, not physical weight or brightness.",1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06802721088435373]"
literal. The room became brighter as more natural light entered through the windows.,"metaphor. ""Lightened up"" means became brighter, but also implies a change in mood or atmosphere.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.08333333333333333, 0.15384615384615385, 0.03787878787878788]"
"metaphor. Trees are positioned in a row along the riverbank, resembling a line or boundary.","literal. ""Line"" refers to the physical arrangement of trees along the riverbank.",1,"[0.12980013051190084, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.14285714285714285, 0.26666666666666666, 0.17384731670445958]"
"literal. Literal action of placing hay in truck, no implied meaning or comparison present.","literal. ""Load"" refers to the physical act of placing hay onto the truck.",0,"[0.2849111011207126, 0.15432684644038602, 0.08417827987657417, 2.060331790082205e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.2697841726618705]"
literal. The action of physically putting ammunition into the gun is being described.,"literal. ""Load"" refers to physically putting ammunition into the gun.",0,"[0.4444909324090307, 0.3292525425252079, 0.2778068327556442, 0.2116623487662051, 0.5384615384615384, 0.4166666666666667, 0.5384615384615384, 0.46369203849518814]"
"metaphor. Means tightly gripping, controlling, or restraining, not literal physical locking like a door or safe.","literal. Physical action of grasping and holding is described, involving physical restraint.",1,"[0.05971094254781577, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.125, 0.06666666666666667, 0.125, 0.032051282051282055]"
"metaphor. It implies being stuck or unable to control laughter, not literally locked in a physical space.","metaphor. ""Locked"" describes a state of being unable to control laughter, not physical confinement.",1,"[0.518861408789179, 0.2483439221555044, 0.20177943675134735, 0.14674868127370716, 0.5882352941176471, 0.25, 0.47058823529411764, 0.4927182671693649]"
literal. Describing a physical action or movement.,"literal. ""Lock"" describes a physical stiffening or rigidifying of the patient's knees.",0,"[0.3333333333333333, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.7142857142857143, 0.3333333333333333, 0.7142857142857143, 0.5946666666666668]"
literal. literal action of securing bike to fence with a lock for safety and prevention of theft,literal. The instruction is to physically secure the bike to the fence using a lock.,0,"[0.2917244396809825, 0.06251237993163909, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.4117647058823529, 0.125, 0.4117647058823529, 0.2538029100529101]"
"metaphor. The bicycle did not physically make a loop, but moved in a circular motion.",literal. The sentence describes a physical action of a bicycle moving in a circular path.,1,"[0.4, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.5333333333333333, 0.21428571428571427, 0.4666666666666667, 0.46822916666666664]"
literal. Literal task of physically recording and plotting the topography of a planetary surface.,"literal. ""Map"" refers to creating a visual representation of Venus' physical surface features.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.0, 0.2857142857142857, 0.14388489208633093]"
literal. Describing a physical action or movement of a group of people in a literal sense.,"Please refer to relevant websites for more information, and feel free to ask me any other questions.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. To indicate that the company provided the same amount of money as the employees contributed.,"literal. ""Match"" refers to equaling or duplicating the amount of contributions.",1,"[0.17310993243825867, 0.0634736418940282, 1.412335412826535e-308, 1.412335412826535e-308, 0.3125, 0.06666666666666667, 0.3125, 0.2036290322580645]"
metaphor. To compare or compete with similar abilities or strengths in a sporting competition.,"literal. ""Match"" refers to a direct competition or contest between athletes.",1,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10948905109489049]"
"metaphor. Age brings wisdom and understanding, leading to a softer, more relaxed demeanor over time.","metaphor. ""Mellow"" describes a change in personality, not a physical ripening process.",1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06802721088435373]"
"literal. Mellow refers to the ripening process of fruit, indicating they need more time to soften.","literal. ""Mellow"" refers to the ripening process of apples, making them sweeter and softer.",0,"[0.43343894987509085, 0.333414576826993, 0.2889592999167272, 0.23642124538641318, 0.5, 0.4666666666666667, 0.5, 0.40170498579178504]"
metaphor. Metaphorically represents a gradual weakening or surrendering to his persuasive and attractive qualities.,"metaphor. ""melt"" is used to describe a change in emotional state, not physical substance.",1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.10714285714285715]"
"literal. Literal physical process, heat from sun causes solid ice to turn into liquid water.",literal. The sun's heat can physically change ice's state from solid to liquid.,0,"[0.3297707381386313, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.6, 0.0, 0.4, 0.20270270270270271]"
literal. The furniture physically grew mold due to dampness or lack of ventilation in the old house.,"literal. ""Molded"" refers to the physical growth of mold on the furniture.",0,"[0.27468359591685154, 1.4668590927248608e-308, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.47058823529411764, 0.0625, 0.29411764705882354, 0.21212121212121213]"
"metaphor. To signify starting, organizing, and executing a strategic effort or crusade.","metaphor. ""Mount"" implies preparation and organization, like mounting a horse for a journey.",1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.25, 0.12396694214876033]"
"literal. Mount refers to physically preparing samples for analysis on slides, not a metaphorical action.","literal. ""Mount"" refers to physically attaching slides to a microscope for analysis.",0,"[0.38940039153570244, 0.14160014237661908, 0.0778800783071405, 1.7328892633971685e-308, 0.6, 0.35714285714285715, 0.4666666666666667, 0.20408163265306123]"
literal. To describe persistent and annoying complaining or scolding behavior directed towards her husband.,"metaphor. ""Nag"" is used to describe persistent complaining or scolding, not a physical horse.",0,"[0.2857142857142857, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.3076923076923077, 0.42857142857142855, 0.3457142857142857]"
"metaphor. Negotiation implies communication and compromise, which may be necessary when navigating difficult terrain.",literal. The hiker is physically navigating through the mountain pass.,1,"[0.06703200460356394, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.07352941176470587]"
literal. The context suggests a literal discussion or bargaining between the parties involved.,"literal. The word ""negociated"" refers to a direct and intentional communication.",0,"[0.2273871594750492, 0.08337529180751807, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.11718749999999999]"
"metaphor. Optimism counteracts negativity, balancing emotions and attitudes toward a more neutral state.","metaphor. ""Neutralize"" is not literally removing a chemical substance, but rather balancing emotions.",1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.23076923076923078, 0.11538461538461539]"
literal. Describing a physical action of agreeing or acknowledging without using metaphorical language.,literal. The physical act of moving one's head is explicitly mentioned.,0,"[0.2273871594750492, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.11718749999999999]"
literal. To indicate approval or acknowledgment without speaking.,literal. The teacher's physical head movement indicates agreement or confirmation.,0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.0, 0.375, 0.18292682926829268]"
"literal. literal action, artistic talent, physical medium, creation of art, visual representation, realistic portrayal.","literal. ""Painted"" refers to creating artworks of his mistress, not describing her qualities.",0,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07194244604316546]"
"metaphor. Not a literal action, heart cannot physically palpitate.","literal. The sentence refers to a physical sensation in the heart, a literal bodily response.",1,"[0.13333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.125, 0.2222222222222222, 0.2662037037037037]"
metaphor. It implies a forceful defeat or victory in a competitive situation.,"metaphor. ""Pasted"" implies a decisive defeat, not actual adhesive application.",1,"[0.24561922592339458, 0.09097008367533131, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.3333333333333333, 0.09090909090909091, 0.3333333333333333, 0.12711864406779658]"
"literal. Literal action of physically affixing sign to wall, no figurative or symbolic meaning intended.","literal. ""Paste"" refers to applying adhesive substance to attach the sign to the wall.",0,"[0.19951345279371915, 0.07162021382338637, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.17151379567486955]"
metaphor. Describes the intense feeling of cold penetrating deeply into her body.,"metaphorical. ""Pierce"" is used to convey intense cold, not physical penetration.",1,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.04201680672268908]"
"literal. Literal action of a sharp object penetrating skin, no symbolic meaning or comparison intended.",literal. The sentence describes a physical action of a needle penetrating skin.,0,"[0.32450032627975206, 0.14160014237661908, 0.0778800783071405, 1.7328892633971685e-308, 0.4, 0.21428571428571427, 0.4, 0.30340136054421774]"
literal. Because it is a literal instruction for physically attaching the needle to the shirt fabric.,"literal. ""Pin"" refers to a physical object used to attach the needle to the shirt.",0,"[0.3742027940126471, 0.20046578250677521, 0.14392415154332583, 0.07795891541930147, 0.5625, 0.3333333333333333, 0.5625, 0.4716981132075472]"
"literal. Used to describe a high-pitched metallic noise, like the sound of a bullet hitting metal.","literal. ""Ping"" refers to the sound of a bullet ricocheting off a hard surface.",0,"[0.4953587998572467, 0.2667316614615943, 0.21671947493754543, 0.15761416359094213, 0.47058823529411764, 0.25, 0.4117647058823529, 0.4356149398343491]"
literal. Describing a sound made by hitting or tapping the lamp shade.,"metaphorical. ""Ping"" is not a physical action bugs can perform on a lamp shade.",0,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.09090909090909091, 0.25, 0.2587090163934426]"
metaphor. It suggests a sudden and significant decrease in value or performance.,"metaphorical. Stocks don't physically fall, but their value rapidly decreases.",1,"[0.08187307530779821, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.25, 0.0, 0.16666666666666666, 0.0423728813559322]"
metaphor. To suggest negative or harmful thoughts or ideas being introduced and spreading within the mind.,"metaphor. ""Poison"" represents harmful or corrupting influences, not actual toxic substances.",1,"[0.17310993243825867, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.1875, 0.0, 0.1875, 0.09677419354838708]"
"literal. Clear indication of physical harm or toxicity, no implied symbolic meaning or metaphorical use.",literal. The sentence refers to the physical harm caused by consuming the mushroom.,0,"[0.19786244288317878, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.2, 0.07142857142857142, 0.2, 0.1726726726726727]"
literal. It caused harm or death,literal. The sentence implies a physical act of harming with a toxic substance.,0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.14925373134328357]"
