sent1,sent2,label,matrics
"literal. Seeking safety, stability, and a better future.","metaphor. ""Escape"" implies emotional liberation, not physical departure.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Economic factors, market competition, and regulatory challenges have impacted Swiss chemical companies' profitability.","metaphor. ""Escape"" implies avoidance, not physical fleeing, in this financial context.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Less susceptible to negative impact or harm due to specific circumstances or factors in place.,"metaphor. ""Escape"" implies avoidance of harm, not physical fleeing.",0,"[0, 0, 0, 0, 0.0625, 0.0, 0.0625, 0.0]"
literal. - To ensure justice,"metaphor. ""Escape"" means avoiding or evading a consequence, not physical flight.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Veterans moved quickly, covered up, or were not stationed in heavily sprayed areas.","literal. ""escaped"" refers to avoiding or evading physical harm or danger (exposure to dioxin).",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07142857142857142]"
literal. It refers to investors legally avoiding arbitration agreements with their stockbrokers.,"metaphor. ""Escape"" refers to avoiding a contractual obligation, not physical flight.",0,"[0.24902746807698065, 0.09131007162822626, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.09090909090909091, 0.25, 0.21475256769374415]"
literal. To avoid paying estate tax on future asset appreciation and maintain control and income.,"metaphor. ""escape"" implies avoidance or evasion, rather than physical departure.",0,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.034482758620689655]"
literal. Lack of catalysts or significant events to drive the market beyond its current limits.,"metaphor. ""escaping"" implies breaking free from a restrictive situation, not physical movement.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Burma avoided being drawn into the turmoil and conflict of the Vietnam War.,"metaphor. ""Escape"" refers to avoiding a situation, not physical flight or evasion.",0,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
literal. Because it refers to a physical act of getting away from danger or harm.,"literal. ""escaped"" refers to physical avoidance of harm or danger, not abstract concept.",0,"[0.39572488576635756, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.5333333333333333, 0.07142857142857142, 0.4, 0.2881006006006006]"
"literal. Converting to condominiums changes ownership structure, exempting from tax on assets.","metaphor. ""escape"" implies avoidance or freedom from a burden, rather than physical fleeing.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04132231404958677]"
literal. To describe the noise accurately and vividly in a factual manner.,"literal. The phrase ""steam escaping"" is a direct comparison to a physical phenomenon.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.25, 0.16528925619834708]"
"literal. Long infrared waves can pass through nitrogen-oxygen atmosphere, allowing heat to escape to space.",literal. Heat is a physical entity that can move from one place to another.,0,"[0.19951345279371915, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.25, 0.0, 0.1875, 0.1342281879194631]"
"literal. France and Italy seek economic independence from Germany, while Germany believes in adapting to stability.","metaphor. ""escape"" refers to avoiding an undesirable economic situation, not physical flight.",0,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.125, 0.0, 0.0625, 0.06410256410256411]"
literal. Wilson can avoid being taken over by Doskocil Cos. by using the agreement to their advantage.,"metaphor. ""Escape"" refers to avoiding a takeover, not physical freedom.",0,"[0.04965853037914096, 1.104938977985153e-308, 1.104938977985153e-308, 1.104938977985153e-308, 0.11764705882352941, 0.0, 0.058823529411764705, 0.06134969325153374]"
literal. To seek protection from persecution and avoid arrest or imprisonment by the South African government.,literal. The activist physically avoided capture or confinement.,0,"[0.09196986029286058, 8.18558927632837e-309, 8.18558927632837e-309, 8.18558927632837e-309, 0.25, 0.0, 0.1875, 0.13157894736842105]"
literal. To convey that a small amount of radiation was released without causing harm or danger.,"literal. ""escaped"" refers to the physical release of millirem into the atmosphere.",0,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.0, 0.1875, 0.12820512820512822]"
literal. Lack of coverage in the amendment and oversight by Lawrence Walsh.,"metaphor. ""escape"" implies avoidance of knowledge or understanding, not physical evasion.",0,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04201680672268908]"
literal. Because the heat must be contained within the house to effectively exterminate the insects.,"literal. ""Escaping"" refers to the physical movement of heat out of the houses.",0,"[0.3297707381386313, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.4, 0.07142857142857142, 0.3333333333333333, 0.1689189189189189]"
"metaphor. It suggests overcoming obstacles, perseverance, and achieving success against all odds.","literal. Refers to a physical prison camp, implying a real escape.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. Money is wasted or misused by bureaucrats and does not serve its intended purpose.,"metaphorical. ""escape"" implies money slipping away, rather than physical departure.",1,"[0, 0, 0, 0, 0.13333333333333333, 0.0, 0.13333333333333333, 0.034482758620689655]"
metaphor. - Avoid financial responsibility,"metaphor. ""Escape"" implies avoidance, not physical fleeing, in a legal context.",1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.5, 0.0892857142857143]"
"metaphor. Nutrients from fire boost plant growth, resulting in taller vegetation compared to unburned areas.","metaphor. ""escaped"" implies avoidance, not physical fleeing.",1,"[0.04555807961771006, 7.095906440081147e-309, 7.095906440081147e-309, 7.095906440081147e-309, 0.06666666666666667, 0.0, 0.06666666666666667, 0.035211267605633804]"
"metaphor. Strong trade relationships, diverse economy, and diplomatic negotiations have helped Canada avoid U.S. protectionism.","metaphor. ""escaped"" implies avoidance or evasion, not physical fleeing.",1,"[0.05704634655917688, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.125, 0.0, 0.125, 0.06944444444444445]"
"metaphor. Avoid accountability, evade consequences, shirk responsibility, avoid punishment, dodge legal repercussions.","metaphor. ""escape"" implies avoidance, not physical fleeing.",1,"[0.06993452279385044, 1.0892663493304385e-308, 1.0892663493304385e-308, 1.0892663493304385e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.043478260869565216]"
metaphor. The owner is not held responsible if they can prove they were unaware of the drugs.,"metaphor. ""Escape"" implies avoidance or evasion, not physical fleeing.",1,"[0.09135828677937498, 9.14755210518586e-309, 9.14755210518586e-309, 9.14755210518586e-309, 0.11764705882352941, 0.0, 0.11764705882352941, 0.0617283950617284]"
"metaphor. Different investigation, separate timeline, lack of connection to current corruption and bid-rigging cases.","metaphor. ""escaped"" means avoided or gone unnoticed, not physically fled.",1,"[0.06703200460356394, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.036764705882352935]"
"metaphor. To find freedom, explore new opportunities, and avoid the constraints of her family.","metaphor. ""escaped"" implies fleeing from emotional or psychological confinement, not physical confinement.",1,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
metaphor. The crops could escape damage because they are still in the early stages of growth.,"metaphor. ""Escape"" implies avoidance of harm, not physical fleeing.",1,"[0.10209462756353925, 1.022256390985498e-308, 1.022256390985498e-308, 1.022256390985498e-308, 0.1875, 0.0, 0.1875, 0.06535947712418301]"
metaphor. to attract customers year-round and stand out from competitors.,"metaphor. ""Escape"" implies avoiding a situation, not physical departure.",1,"[0.09942659075715217, 1.991083571408152e-308, 1.991083571408152e-308, 1.991083571408152e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.05050505050505051]"
"literal. Describing a physical process, not a figurative change or disappearance.",literal. The context describes a physical process of water changing state from liquid to gas.,0,"[0.2, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5454545454545454, 0.3, 0.5454545454545454, 0.21929824561403505]"
"literal. Stabilization of the dollar, low inflation rates, and continued foreign investment have mitigated fears.","metaphor. ""evaporate"" is used to describe the disappearance of fears, not a physical substance.",0,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.2, 0.0, 0.13333333333333333, 0.06711409395973154]"
literal. The savings disappeared due to lack of investment and productivity decreased in foreign markets.,metaphor. Savings can't literally turn into vapor and disappear.,0,"[0.05704634655917688, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.26666666666666666, 0.0, 0.13333333333333333, 0.06944444444444445]"
"literal. Interest faded, focus shifted, uncertainty cleared, market settled, new information emerged, attention diverted.","metaphor. ""evaporate"" describes the disappearance of takeover excitement, not a physical process.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. The increase in available copper supplies eliminated the possibility of a squeeze in the March contract.,"metaphor. ""evaporate"" is used to describe the disappearance of a threat, not a physical substance.",0,"[0.1750346638085895, 0.06251237993163909, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.17647058823529413, 0.0625, 0.17647058823529413, 0.0892857142857143]"
literal. Sudden decrease in buying interest or increased selling pressure caused the buying interest to evaporate.,"metaphor. ""Evaporated"" is used to describe the disappearance of buying interest, not physical liquid.",0,"[0.18575954994646748, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.3125, 0.06666666666666667, 0.1875, 0.0949367088607595]"
"literal. Stock market crash reduced demand for bonds, easing inflation fears and leading to bond rally.","metaphor. Fears cannot literally evaporate like a physical substance, but rather disappear suddenly.",0,"[0, 0, 0, 0, 0.125, 0.0, 0.0625, 0.03184713375796178]"
literal. Literal meaning: to disappear or dissipate gradually.,"metaphor. ""evaporating"" describes a decline or disappearance of the market, not a physical process.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.125, 0.11627906976744187]"
literal. Central banks no longer supporting the dollar caused Wall Street's joy over Bush's victory to disappear.,"metaphor. ""evaporate"" describes a feeling (elation) disappearing, not a physical substance.",0,"[0, 0, 0, 0, 0.05263157894736842, 0.0, 0.05263157894736842, 0.0]"
literal. Due to market instability and economic downturn.,"metaphor. ""evaporate"" is used to describe the disappearance of business, not a physical liquid.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.125, 0.0, 0.125, 0.058139534883720936]"
literal. Market crash caused stock profit to evaporate.,"metaphor. ""evaporated"" describes the disappearance of a financial profit, not a physical substance.",0,"[0, 0, 0, 0, 0.25, 0.0, 0.125, 0.0]"
"literal. Dry weather reduces soybean production, leading to a decrease in stockpiles, according to an analyst.",metaphor. Soybean stockpiles can't literally turn into vapor and disappear.,0,"[0, 0, 0, 0, 0.1875, 0.0, 0.125, 0.03246753246753247]"
"literal. Market conditions, profit-taking, uncertainty, or negative news could cause gains to disappear.","metaphor. ""evaporate"" is used to convey the idea of gains disappearing quickly, not physically vanishing.",0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.07575757575757576]"
literal. The rally disappeared or dissipated due to rumors of lower market opening.,"metaphor. ""evaporate"" describes the sudden disappearance of something intangible (rally), not a physical substance.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.11450381679389314]"
literal. The liquid produced at gas wells can evaporate due to exposure to air and heat.,"metaphor. ""evaporates"" implies disappearance, not physical phase change from liquid to gas.",0,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.0, 0.125, 0.06410256410256411]"
literal. Due to climate change and drought conditions impacting the water levels in the ponds.,literal. Refers to the physical process of water disappearing due to heat or dryness.,0,"[0.26601793705829224, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.3333333333333333, 0.07142857142857142, 0.26666666666666666, 0.24966442953020132]"
literal. It describes how the rally diminished or disappeared quickly due to spreading rumors.,"metaphor. ""evaporate"" describes the sudden disappearance of something intangible (rally), not a physical substance.",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10714285714285715]"
literal. Market crash caused Mesa's stock profit to evaporate during October.,"metaphor. ""evaporated"" describes the disappearance of a financial profit, not a physical substance.",0,"[0, 0, 0, 0, 0.16666666666666666, 0.0, 0.08333333333333333, 0.0]"
"metaphor. Offer was not authorized, potential buyer denied involvement, deal did not materialize as expected.","metaphor. ""evaporate"" describes the disappearance of an offer, not a physical substance.",1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.2, 0.0, 0.2, 0.06802721088435373]"
"metaphor. The feeling disappeared quickly, like liquid turning into vapor.","metaphor. ""Euphoria"" is an intangible emotion, can't physically evaporate like a liquid.",1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.3, 0.09803921568627452]"
"metaphor. Jobs disappearing quickly or suddenly, like liquid turning into vapor.","metaphor. ""Evaporate"" is used to convey sudden disappearance, not a physical change of state.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.0, 0.18181818181818182, 0.04424778761061947]"
metaphor. Overcoming doubts and gaining understanding and confidence.,"metaphor. ""evaporate"" describes a change in emotional state, not a physical process.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.125, 0.0, 0.125, 0.05952380952380953]"
metaphor. - Lack of ongoing support,"metaphor. ""evaporate"" is used to describe the disappearance of support, not a physical process.",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6, 0.0, 0.6, 0.14705882352941177]"
"metaphor. Dependent on external factors, such as trade figures, that could easily disrupt or disappear.","metaphor. ""evaporate"" is used to convey sudden disappearance or loss, not physical evaporation.",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.2, 0.0, 0.13333333333333333, 0.06756756756756756]"
"metaphor. Unmet expectations, disillusionment, conflicting interests, change in perspective, realization of challenges or limitations.","metaphor. ""evaporate"" describes a feeling (euphoria) disappearing, not a physical substance changing state.",1,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07194244604316546]"
metaphor. The initial excitement or joy is fading away as the truth of the situation becomes clear.,"metaphor. ""Euphoria"" is an intangible feeling, cannot physically evaporate like a liquid.",1,"[0.10987343836674063, 1.4668590927248608e-308, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.060606060606060615]"
"metaphor. Political changes, economic instability, and competition from other countries led to decreased sales.","metaphor. ""evaporate"" is used to describe a decline or disappearance of sales, not physical evaporation.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.07092198581560283]"
metaphor. The objections disappeared because of the pride and success of the Thai woman.,"metaphor. Objections can't physically turn into vapor, implying a figurative disappearance.",1,"[0.06920912606335215, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.072992700729927]"
metaphor. - Rising costs,"metaphor. ""evaporate"" implies disappearance or vanishing, not a physical change of state.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.10416666666666667]"
"literal. To discuss, analyze, or investigate in detail, without using metaphorical language or comparisons.",literal. Col. Elting is studying or investigating these topics in a concrete and tangible way.,0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.14184397163120566]"
"literal. The word ""examine"" is used non-metaphorically to describe the thorough evaluation of various aspects.","metaphor. ""examining"" implies a thorough analysis, not a physical inspection.",0,"[0.060653065971263354, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.1875, 0.0, 0.125, 0.034482758620689655]"
"literal. The word ""examine"" is used non-metaphorically because it refers to a literal process of investigation.","metaphor. ""Examining"" implies mental analysis, not physical inspection of consumer research.",0,"[0.057703310812752893, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.17647058823529413, 0.0, 0.11764705882352941, 0.03225806451612903]"
literal. The sentence is discussing a literal analysis or evaluation of the candidates' proposals.,"metaphor. ""examining"" refers to analyzing or studying, not physical inspection.",0,"[0.06703200460356394, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036764705882352935]"
"literal. To analyze, investigate, or scrutinize the impact of past events on Korean society and history.","metaphor. ""examined"" refers to intellectual investigation, not physical inspection.",0,"[0, 0, 0, 0, 0.125, 0.0, 0.125, 0.032679738562091505]"
literal. It refers to a thorough investigation or analysis of suspicious trading activity for potential profit.,"literal. The division scrutinized and investigated trading activities, a concrete and tangible action.",0,"[0.18321292103491182, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.3125, 0.06666666666666667, 0.25, 0.12738853503184713]"
"literal. To investigate, analyze, and critically evaluate ethical concepts and principles through interactive methods.","metaphor. ""examine"" implies mental analysis, not physical inspection.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. It is a literal description of the process of studying and analyzing patients with lymph cancers.,"literal. ""examined"" refers to a physical or scientific investigation of patients' conditions.",0,"[0.16481015755011091, 1.4668590927248608e-308, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.23529411764705882, 0.0, 0.23529411764705882, 0.09090909090909091]"
"literal. The term ""examine"" is used non-metaphorically because it refers to a literal medical procedure.","literal. The context involves a medical procedure to inspect the uterus, a physical organ.",0,"[0.33252242132286536, 0.07162021382338637, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.375, 0.13333333333333333, 0.3125, 0.16778523489932884]"
literal. To investigate and analyze for potential violations of tax laws related to tax-exempt bonds.,"literal. ""Examining"" refers to a thorough investigation, not a physical inspection.",0,"[0.1263898051634325, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.1875, 0.0, 0.1875, 0.0684931506849315]"
literal. Lap-shoulder belts provide better protection than lap belts alone in auto accidents.,"literal. ""Examined"" refers to a scientific study, involving observation and analysis of data.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.038461538461538464]"
"literal. To study, analyze, or evaluate voting patterns based on various demographic factors.","metaphor. ""examine"" implies mental scrutiny, not physical inspection.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. To review or investigate the financial records and operations of Florida Federal for potential partnership.,"literal. ""examine"" refers to a physical review of financial records (books).",0,"[0.2885165540637645, 0.0634736418940282, 1.412335412826535e-308, 1.412335412826535e-308, 0.375, 0.06666666666666667, 0.3125, 0.275089605734767]"
"literal. The word ""examine"" is used non-metaphorically in this context because it refers to a literal investigation or analysis.","metaphorical. ""examine"" means to study or investigate, not a physical inspection.",0,"[0.17571821134175472, 1.07521149593053e-308, 1.07521149593053e-308, 1.07521149593053e-308, 0.3, 0.0, 0.15, 0.10989010989010989]"
literal. Nixon analyzes Bush's leadership qualities in his new book and finds them lacking independence and drive.,"metaphor. ""examines"" means to consider or think about, not a physical inspection.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Because the light shining through the transparency may obscure details and make it difficult to see.,"literal. ""examine"" means to inspect or scrutinize something visually, which is literal in this context.",0,"[0.116689775872393, 1.9473252738654987e-308, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.059523809523809534]"
literal. To investigate and analyze data to gain insights and understanding about American's use of treatments.,literal. The study is conducting a systematic investigation or analysis of data.,0,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.23529411764705882, 0.0, 0.17647058823529413, 0.09615384615384616]"
literal. To indicate a detailed investigation or analysis of the trading problem.,"literal. Auditors are reviewing and investigating the trading problem, not physically inspecting an object.",0,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.18181818181818182, 0.4166666666666667, 0.2587090163934426]"
"literal. To review, analyze, and evaluate the nonpublic information provided by American Standard.","literal. ""examine"" refers to a physical review of documents or data.",0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.07812500000000001]"
"literal. The word ""examine"" is used non-metaphorically to indicate a thorough assessment or consideration.","literal. ""examined"" refers to a thorough analysis or investigation of options.",0,"[0.3460456303167608, 0.07613003866968739, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.4, 0.07142857142857142, 0.4, 0.2715328467153285]"
"literal. to carefully review, analyze, or investigate Griffin's $35-a-share offer for potential benefits or risks.","literal. Shareholders want to scrutinize or inspect the offer's details, not physically touch it.",0,"[0.19951345279371915, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.2777777777777778, 0.0, 0.2222222222222222, 0.10067114093959734]"
"literal. To mean to investigate or analyze in a literal sense, not figuratively or symbolically.","literal. ""examine"" means to carefully study or investigate policies, a concrete action.",0,"[0.32450032627975206, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.07142857142857142, 0.3333333333333333, 0.2900604686318972]"
literal. To assess and address the issue raised by JAL for prompt resolution and improvement.,"metaphor. ""examine"" means to investigate or analyze, not a physical inspection.",0,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03424657534246575]"
literal. It means to physically assess or evaluate the health and well-being of the children.,"literal. ""examined"" refers to a physical medical examination of the children.",0,"[0.3159745129085813, 0.13902878567977578, 0.07723821426654208, 1.54674658298039e-308, 0.375, 0.13333333333333333, 0.375, 0.350076103500761]"
literal. To assess the potential of outbidding the Swiss company's offer.,"literal. ""examine"" refers to a careful and detailed analysis or investigation.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.09090909090909091]"
"literal. To analyze, investigate, or evaluate thoroughly and critically.","metaphor. ""examining"" refers to intellectual scrutiny, not physical inspection.",0,"[0, 0, 0, 0, 0.1111111111111111, 0.0, 0.1111111111111111, 0.05555555555555555]"
"literal. to investigate or question in a legal setting, gather evidence remotely, avoid travel restrictions.","literal. Lawyers are directly questioning or inspecting witnesses, a physical and concrete action.",0,"[0.19786244288317878, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.0, 0.2, 0.13513513513513511]"
"literal. To scrutinize, assess, or review the actions and behaviors of brokers for inconsistencies or misconduct.","literal. Investigators are conducting a thorough investigation, scrutinizing evidence and facts.",0,"[0.1154066216255058, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.1875, 0.0, 0.1875, 0.09677419354838708]"
literal. To investigate and analyze the details or components of the growth data for better understanding.,"metaphor. ""examine"" means to analyze or investigate, not physically inspect.",0,"[0.10976232721880529, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.25, 0.0, 0.1875, 0.0974025974025974]"
"literal. To investigate, analyze, and understand the relationships between two historical events in local history.","metaphorical. ""examine"" implies intellectual investigation, not physical inspection.",0,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0]"
literal. To gather more information and make a more informed decision on the bid.,"literal. ""examine"" refers to a physical review of documents, not a figurative exploration.",0,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10791366906474818]"
literal. To investigate or scrutinize the language bill and its potential impact on society.,"metaphor. Committee is not physically inspecting the bill, but rather studying and analyzing it.",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.07142857142857142]"
literal. Mr. Puccio is the defense lawyer and he would be questioning Mr. Boesky in court.,"literal. In a courtroom, lawyers directly question witnesses, a literal act of examination.",0,"[0.06107097367830394, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.25, 0.0, 0.1875, 0.12738853503184713]"
"literal. to assess, analyze, and evaluate the impact of the tender offer on Facet's financial health.","literal. ""examine"" means to investigate or analyze, which is a concrete action.",0,"[0.17913282764344732, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.17647058823529413, 0.0, 0.17647058823529413, 0.09615384615384616]"
"literal. The word ""examine"" is used literally to describe the action of a nurse checking on patients.","literal. The phrase ""examining rooms"" refers to physical spaces where medical examinations take place.",0,"[0.17295380292972626, 0.06208598053887611, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.23529411764705882, 0.0625, 0.23529411764705882, 0.11976047904191618]"
literal. To provide accurate information about the physical condition of the horse and potential treatment options.,literal. The sentence describes a veterinarian physically inspecting a horse's body.,0,"[0.057703310812752893, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.25, 0.0, 0.25, 0.09677419354838708]"
"literal. The word ""examine"" is used non-metaphorically because it describes a literal medical examination.",literal. The doctor is physically inspecting the patient's body to diagnose a medical condition.,0,"[0.3571428571428572, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.07142857142857142, 0.3333333333333333, 0.17857142857142858]"
"literal. The speaker has carefully analyzed Bosch's works for medical insights, but found few practical applications.","metaphor. ""examined"" refers to studying or analyzing, not a physical inspection.",0,"[0, 0, 0, 0, 0.058823529411764705, 0.0, 0.058823529411764705, 0.0]"
"literal. ""examine"" is used literally to describe looking closely at objects in the paintings.","literal. The subject is physically inspecting the vase, implying a direct, tangible action.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10791366906474818]"
"literal. Lack of time, resources, and expertise leads senators to not thoroughly examine treaty texts.",literal. Senators are expected to physically read or look at treaty texts.,0,"[0.2596002610238016, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.07142857142857142, 0.3333333333333333, 0.25306122448979596]"
"literal. Literal action of observing or inspecting, not a metaphorical or symbolic use of the word.","literal. ""examines"" implies a physical act of looking closely at faces.",0,"[0.17310993243825867, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.1875, 0.0, 0.1875, 0.09677419354838708]"
