sent1,sent2,label,matrics
"metaphor. Antibiotics are used to cleanse and heal the wound, not to physically flush it.","literal. To clean, disinfect, and remove infection from the wound",1,"[0.12750076016387393, 1.2766437377119805e-308, 1.2766437377119805e-308, 1.2766437377119805e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.11111111111111112]"
literal. Describing a physical process or action that water undergoes when it beads up.,"literal. Because it describes the physical movement of water, not a metaphorical concept or figure",0,"[0.2857142857142857, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.0, 0.23076923076923078, 0.19083969465648856]"
metaphor. Events could disrupt stability and unity in power dynamics.,"metaphor. It suggests a physical break or distortion in the chain of command, affecting the course of events",1,"[0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.1111111111111111, 0.10204081632653061]"
"literal. Literal meaning of fueling a vehicle with gas, no figurative or symbolic interpretation needed.","literal. Literal action of putting fuel on the tank, no figurative meaning implied",0,"[0.35270071870442254, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.42857142857142855, 0.07692307692307693, 0.35714285714285715, 0.3089774557165861]"
"metaphor. The sun's intense brightness felt harsh and overwhelming, like a disapproving stare.",metaphor. The sun cannot physically glare; it is personified to show its reflection on the water,1,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.08333333333333333, 0.15384615384615385, 0.04065040650406504]"
metaphor. The heat and steam caused her skin to appear flushed and radiant.,literal. The sentence describes physical reaction or glow in the woman's face,1,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04201680672268908]"
"literal. Bioluminescence, natural defense mechanism, mating display, attract prey or predators, communication within species.",metaphor. The fireflies were emitting light and heat due to their high temperature,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. Hormones and curiosity,metaphor. Because it implies a connection or attraction between the two individuals,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Due to the force of gravity.,"metaphor. Stars don't actually gravitate towards each other, but appear to do so due to their proximity",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.2, 0.3333333333333333, 0.2678571428571429]"
"literal. Describes the physical process of shaping lenses, not a figurative action or concept.","literal. Literal action of physically removing material from a surface, not using a metaphorical meaning or comparison",0,"[0.3125, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.0, 0.3076923076923077, 0.22556390977443608]"
"literal. Literal description of a physical action, no implied comparison or symbolism.",literal. Because it refers to the physical presence of men to protect the horses,0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.0, 0.09090909090909091, 0.08928571428571429]"
literal. The rain physically carved channels in the soil.,"metaphor. Describes the movement of liquid water, not a literal gutter",0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.125, 0.0, 0.125, 0.06097560975609756]"
literal. It describes the action of installing gutters on the buildings for drainage purposes.,metaphor. To convey a bad or dirty job being done to the buildings,0,"[0.1533407357715539, 0.08364040132993847, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.15384615384615385, 0.08333333333333333, 0.15384615384615385, 0.14534883720930233]"
"literal. Direct instruction to physically pile potatoes on platter, no figurative meaning implied or needed.","literal. Literal action of piling up things for a meal, not comparing to a heap of objects",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.07142857142857142, 0.07042253521126761]"
"metaphor. The oscillator is searching for the correct frequency, like a hunter searching for prey.","metaphor. Oscillator cannot physically hunt, but moves around searching for frequencies",1,"[0.13406400920712788, 0.07448000511507102, 1.491511611267286e-308, 1.491511611267286e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.18790849673202614]"
"literal. Physical pain is directly caused by the exercise, not as a metaphor for emotional pain.","literal. It implies physical harm or discomfort, not a metaphorical concept or figure of speech",0,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.2118288590604027]"
"literal. Ignite means to cause something to catch fire, it is a physical process.","literal. The sentence describes physical process of ignition, not abstract concept or emotion",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.23076923076923078, 0.08333333333333333, 0.15384615384615385, 0.03875968992248062]"
"literal. Seeking better opportunities, escaping persecution, reuniting with family, and improving quality of life.",metaphor. To indicate a large number moving to a new location or country due to migration or opportunity,0,"[0, 0, 0, 0, 0.07692307692307693, 0.0, 0.07692307692307693, 0.0]"
"metaphor. Racism spread and permeated societal beliefs, attitudes, and behaviors, like a harmful virus.",metaphor. Because racism is a social phenomenon that infects and influences others,1,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11718749999999999]"
"metaphor. Currency cannot physically inflate like a balloon, but can increase in supply and decrease in value.",metaphor. To increase its value or gain acceptance as a means of exchange,1,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.1875, 0.0, 0.125, 0.06410256410256411]"
metaphor. Exaggerated or overstated for dramatic effect or to make something seem worse than it is.,metaphor. To indicate the charges were inflated due to the increased pressure caused by the charges,1,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03333333333333333]"
metaphor. The problems were passed down or transferred to the new chairman from the previous chair.,"metaphor. Chairman inherited many problems from his predecessor, causing a divide and conflict between the two offices",1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.2, 0.13245033112582782]"
literal. Refers to receiving property or possessions as a legal right or through family lineage.,literal. It means I inherited or took over the castle from someone else,0,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
"metaphor. To imply bringing energy, excitement, or improvement to the performance.",metaphor. To indicate the actor's active intervention or improvement in the performance,1,"[0.36363636363636365, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2222222222222222, 0.5, 0.31250000000000006]"
literal. It describes a physical action of introducing hydrogen into the balloon for inflation purposes.,"literal. To inject gas into the container to expand it, like a needle injecting food into the stomach",0,"[0.17647058823529413, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.17871017871017866]"
metaphor. Cancer is not a physical entity capable of movement; it spreads and affects surrounding tissues.,metaphor. Cancer is a physical condition caused by a virus or bacteria,1,"[0.252779610326865, 0.13902878567977578, 1.54674658298039e-308, 1.54674658298039e-308, 0.26666666666666666, 0.14285714285714285, 0.26666666666666666, 0.21618150684931506]"
metaphor. Because it conveys a sense of fullness or crowdedness without literal jam being present.,literal. The sentence describes a physical event of large crowds attending a show,1,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07246376811594203]"
"literal. The mechanism physically blocked or stuck, preventing normal movement or operation.","literal. Describes physical action, not symbolic or figurative meaning",0,"[0.08591115984887154, 1.5292694074701025e-308, 1.5292694074701025e-308, 1.5292694074701025e-308, 0.18181818181818182, 0.0, 0.18181818181818182, 0.09345794392523364]"
metaphor. To balance or manipulate financial records to conceal a shortfall or loss.,"literal. To hide a financial shortfall, not a physical movement",1,"[0.23884377019126307, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.3333333333333333, 0.0, 0.25, 0.26976495726495725]"
"literal. Describing physical recoil from firing a gun, not a metaphorical action.","literal. The sentence describes a physical movement, not a metaphorical concept or figure of speech",0,"[0.3571428571428572, 0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 0.5454545454545454, 0.2, 0.45454545454545453, 0.45231071779744353]"
"metaphor. To imply he fraudulently manipulated funds, exaggerated financial success, or engaged in illegal activities.","metaphor. Kiting refers to flying a kite, a common financial activity, not a literal action",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.07142857142857142]"
literal. Describes a physical action of a ship coming to rest on solid ground or water.,"literal. Literal action of putting an object on land, not a metaphorical expression",0,"[0.2596002610238016, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.26666666666666666, 0.07142857142857142, 0.2, 0.21471088435374147]"
literal. Literal action of physically bringing something to a destination by aircraft or boat.,"literal. Literal action of drugs landing on a beach, not a metaphorical concept or figure of speech",0,"[0.3125, 0.13333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 0.38461538461538464, 0.16666666666666666, 0.38461538461538464, 0.32059314954051793]"
"metaphor. ""lay"" implies placing a burden or obligation on someone, not physically laying an object.",metaphor. It implies placing someone's trust or responsibility on someone else,1,"[0.26812801841425576, 0.07448000511507102, 1.491511611267286e-308, 1.491511611267286e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.2320772058823529]"
"literal. The sentence describes a physical action that actually happened, not a metaphorical concept.","literal. Describes a physical occurrence of gas escaping from the container, not a conceptual breach",0,"[0.2857142857142857, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.25, 0.38461538461538464, 0.42938931297709926]"
literal. Literal action of placing something in a slightly tilted position for support or storage.,literal. Literal action of keeping the rifle steady and facing the target,0,"[0.20762737819005644, 0.15226007733937474, 0.08458893185520817, 1.6939495889106837e-308, 0.21428571428571427, 0.15384615384615385, 0.21428571428571427, 0.3255474452554745]"
"metaphor. The story has a compelling plot, diverse characters, and potential for cliffhangers and suspense.",metaphor. It suggests a potential reader or viewer's interest or willingness to consume the story,1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.14285714285714285, 0.22544642857142855]"
"literal. The sentence is literal and straightforward, indicating a physical act of borrowing something.","literal. Lend means to give or lend, not necessarily to exchange money for goods",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. The sentence describes the physical action of the building being brought to ground level.,metaphor. To indicate the building was physically elevated or leveled,0,"[0.12750076016387393, 0.0717191775921791, 1.2766437377119805e-308, 1.2766437377119805e-308, 0.35714285714285715, 0.07692307692307693, 0.21428571428571427, 0.23379629629629628]"
metaphor. - Western countries have power to influence Bosnia's future through political and financial support.,"metaphor. The sentence describes the physical outcome of a conflict, not a metaphorical concept or figure of speech",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. The room became brighter as more natural light entered through the windows.,metaphor. The room became more comfortable and brightened up due to the addition of new objects,0,"[0.3333333333333333, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.4166666666666667, 0.18181818181818182, 0.4166666666666667, 0.36260162601626017]"
"metaphor. Trees are positioned in a row along the riverbank, resembling a line or boundary.",literal. Describing physical movement or alignment of trees on the riverbank,1,"[0.13406400920712788, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.2320772058823529]"
"literal. Literal action of placing hay in truck, no implied meaning or comparison present.",literal. Literal action of placing something on top of another object for transportation,0,"[0.30668147154310776, 0.25092120398981543, 0.18400888292586468, 0.10222715718103591, 0.3076923076923077, 0.25, 0.3076923076923077, 0.2446705426356589]"
literal. The action of physically putting ammunition into the gun is being described.,literal. Literal action of placing something on a rail or table for transportation,0,"[0.16666666666666669, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.09090909090909091, 0.16666666666666666, 0.21296296296296297]"
"metaphor. Means tightly gripping, controlling, or restraining, not literal physical locking like a door or safe.",literal. Literal action of physically securing someone with a grip or a hold,1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.0, 0.26666666666666666, 0.13605442176870747]"
"metaphor. It implies being stuck or unable to control laughter, not literally locked in a physical space.","metaphor. It implies a state of intense and intense laughter, which is not physically locked, but is kept in a state of perpetual laughter",1,"[0.2608695652173913, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.13333333333333333, 0.4375, 0.3779940119760479]"
literal. literal action of securing bike to fence with a lock for safety and prevention of theft,literal. Literal action of securing a physical object to a physical location,0,"[0.2885165540637645, 0.1269472837880564, 0.07052626877114242, 1.412335412826535e-308, 0.375, 0.2, 0.375, 0.275089605734767]"
"metaphor. The bicycle did not physically make a loop, but moved in a circular motion.","literal. Describing a physical movement, not a conceptual loop",1,"[0.1771374572778805, 1.051050468137224e-308, 1.051050468137224e-308, 1.051050468137224e-308, 0.35714285714285715, 0.0, 0.21428571428571427, 0.14925373134328357]"
literal. Literal task of physically recording and plotting the topography of a planetary surface.,literal. Literal action of mapping a physical object on a surface,0,"[0.22224546620451535, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.38461538461538464, 0.0, 0.38461538461538464, 0.15748031496062992]"
literal. Describing a physical action or movement of a group of people in a literal sense.,literal. Literal action of physically marching soldiers through a location for a specific purpose,0,"[0.263816590510905, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.4, 0.0, 0.26666666666666666, 0.20270270270270271]"
metaphor. To compare or compete with similar abilities or strengths in a sporting competition.,metaphor. To symbolize a competition between two teams to win prizes,1,"[0.1481636441363436, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.07874015748031496]"
"metaphor. Age brings wisdom and understanding, leading to a softer, more relaxed demeanor over time.","metaphor. Became less intense, less intense, or less intense due to age or experience",1,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.07142857142857142, 0.07194244604316546]"
"literal. Mellow refers to the ripening process of fruit, indicating they need more time to soften.",metaphor. To emphasize the sweetness and freshness of the apples,0,"[0.11409269311835378, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.2, 0.0, 0.2, 0.10416666666666666]"
metaphor. Metaphorically represents a gradual weakening or surrendering to his persuasive and attractive qualities.,"metaphor. She became completely engrossed in his personality and beliefs, becoming completely engrossed in his presence",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07575757575757576]"
"literal. Literal physical process, heat from sun causes solid ice to turn into liquid water.","literal. The sentence describes physical action, not a metaphorical change in state or appearance",0,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.03597122302158273]"
literal. The furniture physically grew mold due to dampness or lack of ventilation in the old house.,"metaphor. The furniture had to be molded to the new location, creating a physical connection between the two",0,"[0.23529411764705885, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.06666666666666667, 0.3125, 0.18633540372670807]"
"metaphor. To signify starting, organizing, and executing a strategic effort or crusade.","metaphor. To indicate organizing, planning, and preparing for a campaign against pornography",1,"[0.36363636363636365, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.0, 0.36363636363636365, 0.2272727272727273]"
"literal. Mount refers to physically preparing samples for analysis on slides, not a metaphorical action.",literal. Literal action of placing slides on a table for analysis,0,"[0.26812801841425576, 0.07448000511507102, 1.491511611267286e-308, 1.491511611267286e-308, 0.42857142857142855, 0.07692307692307693, 0.14285714285714285, 0.2320772058823529]"
literal. To describe persistent and annoying complaining or scolding behavior directed towards her husband.,"metaphor. To convey a persistent or repetitive nature of communication, not a metaphorical meaning",0,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.11538461538461539]"
"metaphor. Negotiation implies communication and compromise, which may be necessary when navigating difficult terrain.",metaphor. To indicate a non-physical association or connection between the two events,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. The context suggests a literal discussion or bargaining between the parties involved.,metaphor. To prevent conflict or to achieve agreement,0,"[0.06993452279385044, 1.0892663493304385e-308, 1.0892663493304385e-308, 1.0892663493304385e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.043478260869565216]"
"metaphor. Optimism counteracts negativity, balancing emotions and attitudes toward a more neutral state.","metaphor. Negative impact on optimism, creating a negative impact on his mood",1,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.0, 0.16666666666666666, 0.04201680672268908]"
literal. Describing a physical action of agreeing or acknowledging without using metaphorical language.,"metaphor. To indicate agreement, approval, or acknowledgment",0,"[0.0613132401952404, 8.18558927632837e-309, 8.18558927632837e-309, 8.18558927632837e-309, 0.16666666666666666, 0.09090909090909091, 0.16666666666666666, 0.1644736842105263]"
literal. To indicate approval or acknowledgment without speaking.,"metaphor. The teacher acknowledged the student's correct answer, indicating that he or she nodded in agreement",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.0, 0.2857142857142857, 0.1923076923076923]"
"literal. literal action, artistic talent, physical medium, creation of art, visual representation, realistic portrayal.","literal. Literal action of painting, no figurative meaning implied",0,"[0.0669076785648738, 1.190996212064859e-308, 1.190996212064859e-308, 1.190996212064859e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.08]"
"metaphor. Not a literal action, heart cannot physically palpitate.","metaphor. It implies a physical reaction or feeling in his heart, as if something was physically moving or painful",1,"[0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.0, 0.375, 0.11111111111111112]"
metaphor. It implies a forceful defeat or victory in a competitive situation.,literal. Literal action of physically attaching a written message to a physical object with adhesive or other means,1,"[0.17647058823529413, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.18181818181818182, 0.12931034482758622]"
"literal. Literal action of physically affixing sign to wall, no figurative or symbolic meaning intended.",literal. Literal action of attaching a physical sign to a surface with adhesive or other means,0,"[0.4, 0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 0.5714285714285714, 0.23076923076923078, 0.5714285714285714, 0.49811613475177297]"
metaphor. Describes the intense feeling of cold penetrating deeply into her body.,"metaphor. The cold physically penetrated her skin, causing pain and discomfort",1,"[0.18096748360719192, 2.0133300850710214e-308, 2.0133300850710214e-308, 2.0133300850710214e-308, 0.36363636363636365, 0.0, 0.36363636363636365, 0.1834862385321101]"
"literal. Literal action of a sharp object penetrating skin, no symbolic meaning or comparison intended.","literal. Describes physical action, accurate terminology, clear communication, medical context, precise language",0,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
literal. Because it is a literal instruction for physically attaching the needle to the shirt fabric.,literal. Literal action of physically securing a needle to a surface with a pin,0,"[0.263816590510905, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.3333333333333333, 0.07142857142857142, 0.26666666666666666, 0.2513513513513513]"
"literal. Used to describe a high-pitched metallic noise, like the sound of a bullet hitting metal.",literal. Describes the bullet's movement on the ground after it has left the gun's muzzle,0,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.1875, 0.0, 0.1875, 0.06711409395973154]"
literal. Describing a sound made by hitting or tapping the lamp shade.,"literal. Describing the movement of insects around the lamp, not a metaphorical ping",0,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.1, 0.2727272727272727, 0.13513513513513514]"
metaphor. It suggests a sudden and significant decrease in value or performance.,"metaphor. Investors were scared and sold off their stocks quickly, causing the market to plummet",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.04424778761061947]"
"literal. Clear indication of physical harm or toxicity, no implied symbolic meaning or metaphorical use.",literal. Because it refers to the physical property of causing harm or destruction through chemical reaction,0,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.14184397163120566]"
literal. It caused harm or death,literal. Literal action of intentionally poisoning someone with a toxic substance,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Because it describes a literal representation or depiction of the father in the painting.,"metaphor. The father is shown in a positive light, portrayed as a caring and selfless person",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.21276595744680848]"
metaphor. Because it suggests the question is presented or presented in a certain way.,metaphor. It suggests asking a question that has no clear answer,1,"[0.22224546620451535, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.2485236220472441]"
"metaphor. It implies they are securely confined or trapped, like animals in a pound.",literal. Literal action of physically punishing someone with a stick or other object for doing something wrong,1,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.07518796992481204]"
metaphor. To indicate a large amount of financial investment or support in education.,metaphor. To indicate a large amount of money being given or spent on education,1,"[0.5384615384615384, 0.4166666666666667, 0.36363636363636365, 0.3, 0.6666666666666666, 0.45454545454545453, 0.6666666666666666, 0.5717658964412212]"
"literal. The word ""pour"" is used non-metaphorically in this sentence because it describes a literal action.",literal. Literal action of liquid being emptied or released from a container onto a surface,0,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.1875, 0.06666666666666667, 0.125, 0.06711409395973154]"
"metaphor. ""Train fell quickly into river due to bridge breaking, similar to precipitation.""",metaphor. The bridge broke and caused the train to derail or sink,1,"[0.16601831205132045, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.0, 0.16666666666666666, 0.08403361344537816]"
"metaphor. Sudden and severe economic collapse due to mismanagement, corruption, or external factors.","metaphor. It is not a physical substance that precipitates, but a sudden and dramatic change in the economy",1,"[0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.09090909090909091, 0.16666666666666666, 0.15]"
literal. To protect and maintain their historical and cultural significance for future study and appreciation.,literal. To protect and maintain the historical significance of the objects for future study and interpretation,0,"[0.6666666666666666, 0.42857142857142855, 0.30769230769230765, 0.16666666666666669, 0.7142857142857143, 0.46153846153846156, 0.7142857142857143, 0.6326241134751773]"
"metaphor. It conveys a sudden feeling of guilt or shame, like being poked by a sharp object.","metaphor. It implies a physical, intense, and overwhelming emotional response or reaction",1,"[0.17310993243825867, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.1875, 0.0, 0.1875, 0.09677419354838708]"
"literal. To indicate a quick, minimal pain or sensation of a sharp object piercing the skin.","literal. Describing physical action, not symbolic or figurative meaning",0,"[0.05210775245981356, 9.27548782591189e-309, 9.27548782591189e-309, 9.27548782591189e-309, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03496503496503496]"
metaphor. Exaggerated praise or promotion. Inflating the importance or quality of the Broadway production.,metaphor. To indicate inflated or inflated expectations or beliefs about the production,1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.10638297872340427]"
"metaphor. To extract information forcefully or vigorously, as one would pump water from a well.","metaphor. To indicate a strong, continuous and forceful effort to obtain information from the witnesses",1,"[0.2857142857142857, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.0, 0.21428571428571427, 0.17857142857142858]"
"metaphor. Because ""pushing"" implies reaching or approaching a certain age, not physically pushing something.",metaphor. To indicate increasing effort or determination in pushing the button,1,"[0.1481636441363436, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07874015748031496]"
metaphor. To aggressively offer or sell drugs to students.,metaphor. To indicate active effort or influence towards illegal activity,1,"[0.2222222222222222, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.1234567901234568]"
literal. Refers to physical force exerted by people moving in a certain direction.,"metaphor. To indicate a strong, continuous and forceful push towards the audience",0,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.0, 0.16666666666666666, 0.12605042016806722]"
"literal. Scientifically accurate language, describes the physical process of heat emission from the sun.","literal. Describes physical process of heat emission, not abstract concept or emotion",0,"[0.30318287930006566, 0.25012587542255416, 0.18527842623892898, 0.10421911475939759, 0.46153846153846156, 0.3333333333333333, 0.46153846153846156, 0.37812500000000004]"
literal. Literal action of police entering and searching for illegal drugs and arresting individuals.,literal. Literal action of police searching for evidence of a crime,0,"[0.4444909324090307, 0.3292525425252079, 0.18520455517042947, 0.10583117438310255, 0.46153846153846156, 0.3333333333333333, 0.46153846153846156, 0.4024496937882765]"
literal. literal action of aggressively acquiring controlling interest in companies for investment purposes.,"literal. Literal action of taking control of a business by force, not a metaphorical use of ""raid""",0,"[0.12500000000000003, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.18181818181818182, 0.3333333333333333, 0.2545362903225807]"
"metaphor. The feeling of happiness was fleeting or no longer present, making it impossible to recapture.",metaphor. It implies a lack of ability or intention to recapture the feeling or feeling previously held in,1,"[0.23529411764705885, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4666666666666667, 0.14285714285714285, 0.26666666666666666, 0.23026315789473684]"
"literal. Literal meaning, no figurative language or symbolic representation, straightforward action of capturing someone again.","literal. It means they tried to take back control of the situation by physically doing something physical, like capturing the prisoner",0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.0684931506849315]"
literal. The bell cracked physically and needed to be remolded and recast for functionality.,metaphor. The bell had to be physically repaired or replaced due to damage or deterioration,0,"[0.3571428571428572, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.16666666666666666, 0.3076923076923077, 0.283969465648855]"
metaphor. Fame is transferred or reflected onto the heroes due to their actions or achievements.,metaphor. Because it refers to the positive impact that fame has on others,1,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.0, 0.07142857142857142, 0.10869565217391303]"
